class_folder,class_name,filename,severity_ratio,severity_percent,grade,leaf_pixels,disease_pixels
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,f3cb657b-6bd4-46c1-88db-660b43012e0d___UF.GRC_YLCV_Lab 02899_final_masked.jpg,0.3765,37.65,Moderate,19169,7217
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,f591877b-3f56-491c-b522-8a192a92e78e___UF.GRC_YLCV_Lab 02503_final_masked.jpg,0.4709,47.09,Severe,26282,12376
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,f5b223a1-d753-41a3-ae94-a97a93614d80___UF.GRC_YLCV_Lab 01990_final_masked.jpg,0.3099,30.99,Moderate,16841,5219
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,f6c1b696-4b92-4a98-a234-b49432a27e83___UF.GRC_YLCV_Lab 01497_final_masked.jpg,0.4796,47.96,Severe,21353,10241
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,f7061a2b-cea4-4b99-8088-cca7585b6845___UF.GRC_YLCV_Lab 02740_final_masked.jpg,0.325,32.5,Moderate,17860,5804
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,fa4dfd7e-b40d-48ac-b841-bb7d9645422a___YLCV_NREC 2631_final_masked.jpg,0.2938,29.38,Moderate,18631,5473
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,ff4746c1-c420-422f-9ace-e3c9be67bb4c___UF.GRC_YLCV_Lab 01933_final_masked.jpg,0.2937,29.37,Moderate,27866,8184
Tomato___Tomato_Yellow_Leaf_Curl_Virus,Yellow Curl,ffe08ccc-c55e-4ca2-9234-2906b98b8d05___YLCV_NREC 2879_final_masked.jpg,0.489,48.9,Severe,21646,10585
Tomato___Tomato_mosaic_virus,Mosaic Virus,000ec6ea-9063-4c33-8abe-d58ca8a88878___PSU_CG 2169_final_masked.jpg,0.1506,15.06,Moderate,10469,1577
Tomato___Tomato_mosaic_virus,Mosaic Virus,0bf3eb4c-e2cd-4e72-8834-4fc045bd67ae___PSU_CG 2414_final_masked.jpg,0.328,32.8,Moderate,8831,2897
Tomato___Tomato_mosaic_virus,Mosaic Virus,0c05f5bb-e38d-422f-8b1c-632d8c0d730c___PSU_CG 2133_final_masked.jpg,0.3664,36.64,Moderate,10873,3984
Tomato___Tomato_mosaic_virus,Mosaic Virus,0f47e5f6-7271-45c8-8364-e962dedd83c9___PSU_CG 2148_final_masked.jpg,0.0823,8.23,Mild,16727,1377
Tomato___Tomato_mosaic_virus,Mosaic Virus,0fcf9c2a-5c8c-4f37-aa43-6fd41d5e5442___PSU_CG 2055_final_masked.jpg,0.0143,1.43,Mild,12407,178
Tomato___Tomato_mosaic_virus,Mosaic Virus,12f82f12-23f5-4edc-82d7-8bc3ee6f4848___PSU_CG 2373_final_masked.jpg,0.0855,8.55,Mild,11141,952
Tomato___Tomato_mosaic_virus,Mosaic Virus,169a7634-85a7-4096-85a3-4e75de98defe___PSU_CG 2226_final_masked.jpg,0.081,8.1,Mild,12004,972
Tomato___Tomato_mosaic_virus,Mosaic Virus,2370fa79-6f15-4ae5-a3cb-2d585a0043c2___PSU_CG 2178_final_masked.jpg,0.3012,30.12,Moderate,10848,3267
Tomato___Tomato_mosaic_virus,Mosaic Virus,23987cfe-9866-46ce-b4ec-49ad82ede267___PSU_CG 2224_final_masked.jpg,0.1263,12.63,Mild,15325,1936
Tomato___Tomato_mosaic_virus,Mosaic Virus,25857136-3515-4433-8129-c26f91e94cbe___PSU_CG 2233_final_masked.jpg,0.1052,10.52,Mild,13196,1388
Tomato___Tomato_mosaic_virus,Mosaic Virus,27000177-5a1d-4539-b78d-07a6f9a38089___PSU_CG 2168_final_masked.jpg,0.1088,10.88,Mild,10313,1122
Tomato___Tomato_mosaic_virus,Mosaic Virus,2767e072-0e76-4860-abc3-769fb4af3aae___PSU_CG 2257_final_masked.jpg,0.0183,1.83,Mild,14347,262
Tomato___Tomato_mosaic_virus,Mosaic Virus,2d981dde-7e7f-4486-ae83-cdb9b28c7904___PSU_CG 2258_final_masked.jpg,0.0083,0.83,Mild,13019,108
Tomato___Tomato_mosaic_virus,Mosaic Virus,2df35be7-ba8c-4ff6-a608-f7c481c59ede___PSU_CG 2202_final_masked.jpg,0.2232,22.32,Moderate,9642,2152
Tomato___Tomato_mosaic_virus,Mosaic Virus,2ffd2426-1463-48aa-a3bb-622ece568219___PSU_CG 2137_final_masked.jpg,0.3764,37.64,Moderate,7886,2968
Tomato___Tomato_mosaic_virus,Mosaic Virus,3671c4a4-c7dd-40cb-a6a8-02fb84331246___PSU_CG 2383_final_masked.jpg,0.2691,26.91,Moderate,14819,3988
Tomato___Tomato_mosaic_virus,Mosaic Virus,382828a4-dbdf-4ddc-a75b-9a6fcc4b600e___PSU_CG 2054_final_masked.jpg,0.0645,6.45,Mild,9114,588
Tomato___Tomato_mosaic_virus,Mosaic Virus,3d028390-f367-423b-b0f7-a44e2cac2393___PSU_CG 2205_final_masked.jpg,0.1189,11.89,Mild,11728,1394
Tomato___Tomato_mosaic_virus,Mosaic Virus,3ecbb7b8-ad66-4944-886e-de2ae2c2c35e___PSU_CG 2095_final_masked.jpg,0.1044,10.44,Mild,10415,1087
Tomato___Tomato_mosaic_virus,Mosaic Virus,4571a1c4-3a67-4437-a5bf-8bc1a2af22e4___PSU_CG 2360_final_masked.jpg,0.1048,10.48,Mild,14966,1569
Tomato___Tomato_mosaic_virus,Mosaic Virus,4ab92098-cb26-40ef-b145-fbd1cdde9bd5___PSU_CG 2392_final_masked.jpg,0.1023,10.23,Mild,13242,1355
Tomato___Tomato_mosaic_virus,Mosaic Virus,4c518a8d-6ecc-45c2-b14c-f610a400c950___PSU_CG 2370_final_masked.jpg,0.0884,8.84,Mild,11119,983
Tomato___Tomato_mosaic_virus,Mosaic Virus,4e35d3db-e33d-493d-80f2-6a3fdce77959___PSU_CG 2135_final_masked.jpg,0.0531,5.31,Mild,11293,600
Tomato___Tomato_mosaic_virus,Mosaic Virus,54355f0e-7332-4990-b96e-fbff2637f5b7___PSU_CG 2245_final_masked.jpg,0.1492,14.92,Mild,14933,2228
Tomato___Tomato_mosaic_virus,Mosaic Virus,57b10f20-7819-40b1-924c-b484c42c515f___PSU_CG 2356_final_masked.jpg,0.1944,19.44,Moderate,13266,2579
Tomato___Tomato_mosaic_virus,Mosaic Virus,59e3d4c3-f6fe-4d68-82a5-d509b810b39d___PSU_CG 2303_final_masked.jpg,0.0322,3.22,Mild,12727,410
Tomato___Tomato_mosaic_virus,Mosaic Virus,59fd6a1e-ee07-415b-a588-50f110301021___PSU_CG 2088_final_masked.jpg,0.2831,28.31,Moderate,12579,3561
Tomato___Tomato_mosaic_virus,Mosaic Virus,67d62cc2-ac5e-4ad7-91a0-c097163df653___PSU_CG 2048_final_masked.jpg,0.0353,3.53,Mild,13956,493
Tomato___Tomato_mosaic_virus,Mosaic Virus,739ccd84-1026-4871-8f5c-2320c205fe2e___PSU_CG 2399_final_masked.jpg,0.0719,7.19,Mild,13345,959
Tomato___Tomato_mosaic_virus,Mosaic Virus,7d688270-b9e9-41fb-a22a-6af2f6285b46___PSU_CG 2091_final_masked.jpg,0.1641,16.41,Moderate,14495,2378
Tomato___Tomato_mosaic_virus,Mosaic Virus,7d961b54-7557-4800-ae6a-00b6945f99c0___PSU_CG 2293_final_masked.jpg,0.0327,3.27,Mild,11850,388
Tomato___Tomato_mosaic_virus,Mosaic Virus,8a000704-8eda-40bd-b07d-d04634d4fe72___PSU_CG 2238_final_masked.jpg,0.2452,24.52,Moderate,9528,2336
Tomato___Tomato_mosaic_virus,Mosaic Virus,91247151-4bae-4d55-a35c-edb9318bdb09___PSU_CG 2139_final_masked.jpg,0.1077,10.77,Mild,12774,1376
Tomato___Tomato_mosaic_virus,Mosaic Virus,914cd3f1-e98f-49b3-8223-0a55870362b0___PSU_CG 2259_final_masked.jpg,0.0115,1.15,Mild,12236,141
Tomato___Tomato_mosaic_virus,Mosaic Virus,9155ae3a-ecb2-4744-b60b-60f96f4e3ba8___PSU_CG 2191_final_masked.jpg,0.2523,25.23,Moderate,10728,2707
Tomato___Tomato_mosaic_virus,Mosaic Virus,9492201b-e31b-463f-9ffc-1669b8afc908___PSU_CG 2409_final_masked.jpg,0.0905,9.05,Mild,14931,1352
Tomato___Tomato_mosaic_virus,Mosaic Virus,9586aed6-53c5-4245-8994-a60ac12e422c___PSU_CG 2361_final_masked.jpg,0.2772,27.72,Moderate,8110,2248
Tomato___Tomato_mosaic_virus,Mosaic Virus,97aa541d-9ac5-4933-8977-2bd64094ad38___PSU_CG 2070_final_masked.jpg,0.006,0.6,Mild,9502,57
Tomato___Tomato_mosaic_virus,Mosaic Virus,99879471-2f23-494a-be42-a5817fabde96___PSU_CG 2381_final_masked.jpg,0.1635,16.35,Moderate,18986,3105
Tomato___Tomato_mosaic_virus,Mosaic Virus,9ec78399-de3a-4431-a5fc-e100406c5642___PSU_CG 2275_final_masked.jpg,0.4049,40.49,Severe,7454,3018
Tomato___Tomato_mosaic_virus,Mosaic Virus,a409fdf6-263d-4160-b007-52e531010def___PSU_CG 2291_final_masked.jpg,0.0183,1.83,Mild,13364,245
Tomato___Tomato_mosaic_virus,Mosaic Virus,afd8bd61-a7fe-4ee1-8cf8-afa0c116d751___PSU_CG 2391_final_masked.jpg,0.1367,13.67,Mild,13791,1885
Tomato___Tomato_mosaic_virus,Mosaic Virus,b637932e-ac61-448a-b0d6-cabd8b444d27___PSU_CG 2407_final_masked.jpg,0.1223,12.23,Mild,11959,1463
Tomato___Tomato_mosaic_virus,Mosaic Virus,b9c75527-d6ee-4c24-b293-9618b378157c___PSU_CG 2130_final_masked.jpg,0.1684,16.84,Moderate,11168,1881
Tomato___Tomato_mosaic_virus,Mosaic Virus,bd8c0b7d-08b5-422e-9043-4cbfcfa165e6___PSU_CG 2271_final_masked.jpg,0.3605,36.05,Moderate,12336,4447
Tomato___Tomato_mosaic_virus,Mosaic Virus,c03d1596-7911-42f1-bbf3-3f3c052b3e76___PSU_CG 2223_final_masked.jpg,0.0634,6.34,Mild,14960,949
Tomato___Tomato_mosaic_virus,Mosaic Virus,c1ff629a-8390-43a4-88ed-86e462d688a7___PSU_CG 2083_final_masked.jpg,0.2289,22.89,Moderate,14494,3318
Tomato___Tomato_mosaic_virus,Mosaic Virus,dcbf5ac4-f25b-4e62-999b-44e1892db4ab___PSU_CG 2107_final_masked.jpg,0.1616,16.16,Moderate,11828,1911
Tomato___Tomato_mosaic_virus,Mosaic Virus,dccceb76-131a-4ce3-a864-5e46cf863c09___PSU_CG 2336_final_masked.jpg,0.2716,27.16,Moderate,12912,3507
Tomato___Tomato_mosaic_virus,Mosaic Virus,e03cb55d-6525-4186-a318-5c06c0691642___PSU_CG 2353_final_masked.jpg,0.3961,39.61,Moderate,12150,4813
Tomato___Tomato_mosaic_virus,Mosaic Virus,e8900c28-b9e9-41d4-b8f6-5c4be8db1296___PSU_CG 2352_final_masked.jpg,0.1185,11.85,Mild,14720,1744
Tomato___Tomato_mosaic_virus,Mosaic Virus,f16eeb0f-5219-4a81-9941-351b3d9ba5fc___PSU_CG 2089_final_masked.jpg,0.4695,46.95,Severe,10796,5069
Tomato___Tomato_mosaic_virus,Mosaic Virus,f32568bd-2f68-4cbc-b083-4d9084858436___PSU_CG 2155_final_masked.jpg,0.2513,25.13,Moderate,16703,4197
Tomato___Tomato_mosaic_virus,Mosaic Virus,f464b52d-2c7e-4086-abdb-99a2c5e1a9da___PSU_CG 2174_final_masked.jpg,0.1459,14.59,Mild,11160,1628
Tomato___Tomato_mosaic_virus,Mosaic Virus,f7d8d2a1-2cc6-41e7-9626-76ddf51e7a8b___PSU_CG 2179_final_masked.jpg,0.399,39.9,Moderate,11847,4727
Tomato___Tomato_mosaic_virus,Mosaic Virus,fb79c897-ed92-43c4-8b28-8bdbe951ff56___PSU_CG 2396_final_masked.jpg,0.0978,9.78,Mild,11093,1085
Tomato___healthy,Healthy,02d94768-da6d-4c1a-b8b3-fa2e5a2fcd4d___RS_HL 0449_final_masked.jpg,0.0,0.0,Mild,23442,0
Tomato___healthy,Healthy,0372686b-04b2-4a25-98da-5801747fa1af___RS_HL 0391_final_masked.jpg,0.0,0.0,Mild,22888,0
Tomato___healthy,Healthy,06040967-7b02-43b5-a3fc-4490a9a7ded6___RS_HL 0508_final_masked.jpg,0.0,0.0,Mild,18833,0
Tomato___healthy,Healthy,063d05a7-1a53-4631-818d-44b34126974e___GH_HL Leaf 453_final_masked.jpg,0.0,0.0,Mild,22896,0
Tomato___healthy,Healthy,065cd824-d515-49f6-a68a-c1b6dd313472___RS_HL 0139_final_masked.jpg,0.0,0.0,Mild,20814,0
Tomato___healthy,Healthy,0902aa8e-e4f7-4c29-b11a-b2b7f24fe61c___GH_HL Leaf 228.1_final_masked.jpg,0.0,0.0,Mild,19766,0
Tomato___healthy,Healthy,0972d906-c7f6-4c30-80f5-6c665ea36770___RS_HL 0115_final_masked.jpg,0.0,0.0,Mild,23271,0
Tomato___healthy,Healthy,0f9a114d-1df8-442c-90e7-d14d2f6efb23___RS_HL 9964_final_masked.jpg,0.0,0.0,Mild,23994,0
Tomato___healthy,Healthy,109f3e0e-e7f4-41b9-b450-f68750e144ae___RS_HL 0014_final_masked.jpg,0.0,0.0,Mild,19325,0
Tomato___healthy,Healthy,12f2989a-82c7-41d1-ae23-93a6e85bfd57___RS_HL 9798_final_masked.jpg,0.0,0.0,Mild,22585,0
Tomato___healthy,Healthy,139d2f99-d25b-440d-805e-d070a399d8f1___RS_HL 0600_final_masked.jpg,0.0,0.0,Mild,22691,0
Tomato___healthy,Healthy,148e32de-8876-45d9-92c5-43c17d7292fa___RS_HL 0189_final_masked.jpg,0.0,0.0,Mild,23309,0
Tomato___healthy,Healthy,1528d8ea-c972-4da3-8f66-b4a0de6ace90___RS_HL 0573_final_masked.jpg,0.0,0.0,Mild,20551,0
Tomato___healthy,Healthy,167247af-fd67-4b70-a72e-052dc5ea863b___GH_HL Leaf 388.1_final_masked.jpg,0.0,0.0,Mild,19564,0
Tomato___healthy,Healthy,185440e0-ca0a-4cd6-aba7-d03fae21552f___RS_HL 0141_final_masked.jpg,0.0,0.0,Mild,19139,0
Tomato___healthy,Healthy,1b855a60-d30c-4ed9-8f25-cffe523b436b___GH_HL Leaf 249.1_final_masked.jpg,0.0,0.0,Mild,22671,0
Tomato___healthy,Healthy,1fa569d8-45ba-4633-b66d-3fdb07ed523e___RS_HL 0533_final_masked.jpg,0.0,0.0,Mild,20275,0
Tomato___healthy,Healthy,21d294dd-0c03-457d-a02d-1243bdf0ff4f___RS_HL 9887_final_masked.jpg,0.0,0.0,Mild,26830,0
Tomato___healthy,Healthy,22c48f3b-b49d-48b1-977e-e81d47c0f951___RS_HL 0369_final_masked.jpg,0.0,0.0,Mild,25202,0
Tomato___healthy,Healthy,247e79d6-1874-4ce4-a777-a03a4f94edbf___GH_HL Leaf 211.1_final_masked.jpg,0.0,0.0,Mild,24102,0
Tomato___healthy,Healthy,271be296-4c0b-4817-a44b-cc9611d3f519___GH_HL Leaf 182.1_final_masked.jpg,0.0,0.0,Mild,17236,0
Tomato___healthy,Healthy,2c22b17b-e914-453a-a379-15b29fe294b0___RS_HL 9720_final_masked.jpg,0.0,0.0,Mild,21096,0
Tomato___healthy,Healthy,2c741e7d-d03b-4903-8e42-1e43f5ad7286___RS_HL 0131_final_masked.jpg,0.0,0.0,Mild,19165,0
Tomato___healthy,Healthy,2d4db3f7-a768-4a27-832c-fc72496e79b4___GH_HL Leaf 446_final_masked.jpg,0.0,0.0,Mild,20227,0
Tomato___healthy,Healthy,2d66100e-9a61-412b-95da-2b852de7a447___RS_HL 9950_final_masked.jpg,0.0,0.0,Mild,22762,0
Tomato___healthy,Healthy,2db5d3de-824c-4e62-9db1-e271d13ea27e___GH_HL Leaf 273.1_final_masked.jpg,0.0,0.0,Mild,18731,0
Tomato___healthy,Healthy,2ec18b22-c51c-456b-bf94-d5f3d282fb6c___RS_HL 0179_final_masked.jpg,0.0,0.0,Mild,17223,0
Tomato___healthy,Healthy,31e077d4-97f5-4e4c-8b76-e2ccbf52ed2d___RS_HL 0460_final_masked.jpg,0.0,0.0,Mild,23174,0
Tomato___healthy,Healthy,3280ef48-8260-4a34-8e37-e079b74ed160___RS_HL 0392_final_masked.jpg,0.0,0.0,Mild,25288,0
Tomato___healthy,Healthy,338994aa-89ca-4fa5-80ea-9efc94093280___RS_HL 0194_final_masked.jpg,0.0,0.0,Mild,20781,0
Tomato___healthy,Healthy,347987eb-9aee-49c7-a8c9-346d18ee7227___GH_HL Leaf 229.1_final_masked.jpg,0.0,0.0,Mild,22095,0
Tomato___healthy,Healthy,3483a0b2-f04c-429f-a10e-f7f33ba5be6e___RS_HL 0439_final_masked.jpg,0.0,0.0,Mild,17410,0
Tomato___healthy,Healthy,35f9364b-1ec2-42ee-99f4-3cdeda433f92___RS_HL 9778_final_masked.jpg,0.0,0.0,Mild,24073,0
Tomato___healthy,Healthy,36d4756b-afff-40cb-ac7f-598eda5269b9___RS_HL 9711_final_masked.jpg,0.0,0.0,Mild,25584,0
Tomato___healthy,Healthy,388aca21-8d73-460f-8f58-a876f294f98e___GH_HL Leaf 463_final_masked.jpg,0.0,0.0,Mild,20364,0
Tomato___healthy,Healthy,399da916-8ffa-40f0-a7a6-62442f14067b___RS_HL 0088_final_masked.jpg,0.0,0.0,Mild,25066,0
Tomato___healthy,Healthy,431e5099-0b4d-433c-bba9-85e6ded06f4d___RS_HL 9876_final_masked.jpg,0.0,0.0,Mild,23019,0
Tomato___healthy,Healthy,438c4ac5-5409-4859-9fe4-3077af7425b2___RS_HL 0157_final_masked.jpg,0.0,0.0,Mild,18154,0
Tomato___healthy,Healthy,452703f7-9106-4ed2-8f38-8ece42a32613___RS_HL 0248_final_masked.jpg,0.0,0.0,Mild,22496,0
Tomato___healthy,Healthy,4565ba85-5676-49cf-beac-79832cd30067___RS_HL 0639_final_masked.jpg,0.0,0.0,Mild,18425,0
Tomato___healthy,Healthy,45a1a63e-d00e-434d-b1b8-5b14dcde5b1e___GH_HL Leaf 250_final_masked.jpg,0.0,0.0,Mild,27691,0
Tomato___healthy,Healthy,466832f0-bff9-4766-a597-dc89880a7b4a___RS_HL 0111_final_masked.jpg,0.0,0.0,Mild,21822,0
Tomato___healthy,Healthy,46ff56ce-bf5d-48b9-89d8-d096a288f62b___RS_HL 9630_final_masked.jpg,0.0,0.0,Mild,17791,0
Tomato___healthy,Healthy,4935c405-26c7-4e53-b6cf-0f4dcc798504___RS_HL 9730_final_masked.jpg,0.0,0.0,Mild,21331,0
Tomato___healthy,Healthy,4af641e9-7960-4c73-a32c-6373d1f341d0___GH_HL Leaf 489_final_masked.jpg,0.0,0.0,Mild,8674,0
Tomato___healthy,Healthy,4b51a704-643f-4de4-9da9-55fceb24fe42___RS_HL 0155_final_masked.jpg,0.0,0.0,Mild,19620,0
Tomato___healthy,Healthy,4b696198-bb02-426d-bcbd-cc00177a0fb7___RS_HL 0093_final_masked.jpg,0.0,0.0,Mild,22017,0
Tomato___healthy,Healthy,4e3e2f5a-04a7-4142-aad1-acfa13344e33___GH_HL Leaf 358_final_masked.jpg,0.0,0.0,Mild,21230,0
Tomato___healthy,Healthy,4e4e685a-6f47-44df-957c-b667a1a5034e___RS_HL 9938_final_masked.jpg,0.0,0.0,Mild,21686,0
Tomato___healthy,Healthy,4e8e1275-37a2-48fa-84cb-96ffa0824571___RS_HL 0574_final_masked.jpg,0.0,0.0,Mild,19114,0
Tomato___healthy,Healthy,514c77da-8edc-4ce5-948c-fbab6f3b2d96___RS_HL 0478_final_masked.jpg,0.0,0.0,Mild,24964,0
Tomato___healthy,Healthy,5216e02b-891f-4b00-9768-73f13e6d8ebf___GH_HL Leaf 433.1_final_masked.jpg,0.0,0.0,Mild,21290,0
Tomato___healthy,Healthy,525c2813-206e-40ee-80a2-83b56ef45b13___RS_HL 0547_final_masked.jpg,0.0,0.0,Mild,19602,0
Tomato___healthy,Healthy,541d6033-1cc7-4c86-a37b-423bc08d25a7___RS_HL 9973_final_masked.jpg,0.0,0.0,Mild,16083,0
Tomato___healthy,Healthy,583238e5-392b-40ef-9bbe-be54bda61477___RS_HL 9869_final_masked.jpg,0.0,0.0,Mild,23657,0
Tomato___healthy,Healthy,5a86d688-c358-481d-9618-ee14a5742234___RS_HL 0363_final_masked.jpg,0.0,0.0,Mild,18149,0
Tomato___healthy,Healthy,5b2457f5-96d5-4bcd-8025-dc55e666f660___RS_HL 0605_final_masked.jpg,0.0,0.0,Mild,22677,0
Tomato___healthy,Healthy,5c4d21aa-76f8-4ab7-8440-65fd3cac640b___GH_HL Leaf 263_final_masked.jpg,0.0,0.0,Mild,17308,0
Tomato___healthy,Healthy,5f3f3da8-de1a-4cd8-af68-6801c9327834___RS_HL 9755_final_masked.jpg,0.0,0.0,Mild,26409,0
Tomato___healthy,Healthy,5faa74ba-8f46-4b2b-a7bf-3bc8d9458526___RS_HL 9741_final_masked.jpg,0.0,0.0,Mild,22957,0
Tomato___healthy,Healthy,62c9e613-b9ae-4be2-9000-2bc800549baa___RS_HL 9625_final_masked.jpg,0.0,0.0,Mild,20481,0
Tomato___healthy,Healthy,64518a58-5c06-4a14-9ab6-2c4f71456050___GH_HL Leaf 394_final_masked.jpg,0.0,0.0,Mild,22087,0
Tomato___healthy,Healthy,6555b55c-78bc-4391-88ed-65b596fc7e76___GH_HL Leaf 441_final_masked.jpg,0.0,0.0,Mild,18293,0
Tomato___healthy,Healthy,65d89a16-45b5-4ce7-9dad-f702c4b14e95___RS_HL 9896_final_masked.jpg,0.0,0.0,Mild,29627,0
Tomato___healthy,Healthy,68955a6d-9454-49ba-8924-a5ed69dcd820___GH_HL Leaf 276_final_masked.jpg,0.0,0.0,Mild,29104,0
Tomato___healthy,Healthy,6be1ec13-6964-4706-b94a-069d4a8592cf___GH_HL Leaf 175.1_final_masked.jpg,0.0,0.0,Mild,14662,0
Tomato___healthy,Healthy,6c5ad7e4-a826-40af-abf9-0a9e6346e656___RS_HL 0196_final_masked.jpg,0.0,0.0,Mild,20865,0
Tomato___healthy,Healthy,6f5b57d9-46c8-41b6-9f79-eda044f687b1___RS_HL 9962_final_masked.jpg,0.0,0.0,Mild,23848,0
Tomato___healthy,Healthy,717efedc-6fcb-4509-895f-369d82161acf___RS_HL 0184_final_masked.jpg,0.0,0.0,Mild,18805,0
Tomato___healthy,Healthy,741595d0-322d-4711-9005-b1e39b9567c1___RS_HL 0491_final_masked.jpg,0.0,0.0,Mild,19999,0
Tomato___healthy,Healthy,757dc01f-63b5-47aa-b15d-37cbb3f8e76c___GH_HL Leaf 184.1_final_masked.jpg,0.0,0.0,Mild,20585,0
Tomato___healthy,Healthy,77e04405-25a3-4be4-8fa8-60c73888eca6___RS_HL 0599_final_masked.jpg,0.0,0.0,Mild,18627,0
Tomato___healthy,Healthy,79e38a3e-8170-44e3-a7ce-e00bbbcf24dc___GH_HL Leaf 460_final_masked.jpg,0.0,0.0,Mild,18653,0
Tomato___healthy,Healthy,7ce1f8c1-1542-4d7b-be27-11e29d572283___GH_HL Leaf 508.2_final_masked.jpg,0.0,0.0,Mild,10758,0
Tomato___healthy,Healthy,7de93009-6180-4027-8779-76947cda3e2f___2700323949_95aa2eaa01_o_final_masked.jpg,0.0,0.0,Mild,22030,0
Tomato___healthy,Healthy,7f5c8018-c4c3-4471-aa30-defe910ea3d9___GH_HL Leaf 444.1_final_masked.jpg,0.0,0.0,Mild,20676,0
Tomato___healthy,Healthy,8295c1b4-7674-4b15-8a32-bb665a969e9b___RS_HL 9776_final_masked.jpg,0.0,0.0,Mild,21266,0
Tomato___healthy,Healthy,870b4923-2db1-4e01-827b-fbea6ed404cb___RS_HL 0164_final_masked.jpg,0.0,0.0,Mild,19635,0
Tomato___healthy,Healthy,87f08e15-5b2d-4d01-b83b-fd958eba02d4___GH_HL Leaf 434.2_final_masked.jpg,0.0,0.0,Mild,18857,0
Tomato___healthy,Healthy,8809940a-a097-4488-9e49-3ffdc10d8d9a___GH_HL Leaf 245_final_masked.jpg,0.0,0.0,Mild,20006,0
Tomato___healthy,Healthy,883b7c13-7aef-4ae9-bd70-065a16226e9d___GH_HL Leaf 170.1_final_masked.jpg,0.0,0.0,Mild,14824,0
Tomato___healthy,Healthy,8887e457-f477-426d-bcf7-a6e7d43d42c1___GH_HL Leaf 296_final_masked.jpg,0.0,0.0,Mild,22937,0
Tomato___healthy,Healthy,8940094d-3432-4690-b2b7-9a5996a82f86___RS_HL 0426_final_masked.jpg,0.0,0.0,Mild,23173,0
Tomato___healthy,Healthy,8c5dbb8f-90fb-4ec7-9563-11e54723687e___GH_HL Leaf 190_final_masked.jpg,0.0,0.0,Mild,24621,0
Tomato___healthy,Healthy,8e19f6ec-51c4-496a-9970-746085371064___RS_HL 9829_final_masked.jpg,0.0,0.0,Mild,23875,0
Tomato___healthy,Healthy,93c9da62-19ca-4e90-b355-0dc71ff5cc4b___RS_HL 9752_final_masked.jpg,0.0,0.0,Mild,21249,0
Tomato___healthy,Healthy,948816c8-6d72-47ad-bafc-e1448be3459f___RS_HL 9891_final_masked.jpg,0.0,0.0,Mild,24577,0
Tomato___healthy,Healthy,9582a64b-e8a3-476f-9127-af5b45b0d833___RS_HL 0121_final_masked.jpg,0.0,0.0,Mild,23109,0
Tomato___healthy,Healthy,9b8f108a-010b-4b8b-98ea-b30cbf62b805___GH_HL Leaf 349.1_final_masked.jpg,0.0,0.0,Mild,20680,0
Tomato___healthy,Healthy,9ee73ce8-ea9e-4a76-8b41-39500bdf3514___RS_HL 0110_final_masked.jpg,0.0,0.0,Mild,19904,0
Tomato___healthy,Healthy,a2bbffab-17fd-4608-8994-28f7a62e3a4f___RS_HL 0251_final_masked.jpg,0.0,0.0,Mild,22852,0
Tomato___healthy,Healthy,a3ebf7f9-543d-4df9-a09f-013ef8dd7760___RS_HL 9662_final_masked.jpg,0.0,0.0,Mild,21622,0
Tomato___healthy,Healthy,a5a6aa27-9a67-486e-853d-50ccdd1d8c21___RS_HL 0170_final_masked.jpg,0.0,0.0,Mild,21597,0
Tomato___healthy,Healthy,a6e38349-62a4-43e6-bf92-84bc17e6d8eb___GH_HL Leaf 485.1_final_masked.jpg,0.0,0.0,Mild,10031,0
Tomato___healthy,Healthy,a81e6fb8-3b9f-4b20-be65-b0650a3eee33___RS_HL 0514_final_masked.jpg,0.0,0.0,Mild,22613,0
Tomato___healthy,Healthy,abaaf21a-3c59-4a00-825e-2f05f045bbf9___RS_HL 0066_final_masked.jpg,0.0,0.0,Mild,15839,0
Tomato___healthy,Healthy,b1bbc0cc-730b-4154-85df-4e1de49f19f9___RS_HL 0384_final_masked.jpg,0.0,0.0,Mild,19753,0
Tomato___healthy,Healthy,b3e76dfe-eeb0-4edf-a93c-bb7964ff57eb___GH_HL Leaf 210.4_final_masked.jpg,0.0,0.0,Mild,20514,0
Tomato___healthy,Healthy,b593dd4e-e792-4469-a855-109e9edbe1ce___RS_HL 9796_final_masked.jpg,0.0,0.0,Mild,22807,0
Tomato___healthy,Healthy,b6fa2d79-dac1-42c6-a074-9d013843bb11___GH_HL Leaf 276.1_final_masked.jpg,0.0,0.0,Mild,25610,0
Tomato___healthy,Healthy,b923ed54-63ad-49f8-8881-ebd654c5821c___RS_HL 0359_final_masked.jpg,0.0,0.0,Mild,18922,0
Tomato___healthy,Healthy,bad3b814-de59-4c37-8f47-00ed153f7e4f___RS_HL 0214_final_masked.jpg,0.0,0.0,Mild,23284,0
